col1	col2	col3	eda	hr	temp
22.0	-58.0	-14.0	0.504784	86.47	35.03
22.0	-58.0	-14.0	0.503502	86.5	35.03
21.0	-58.0	-14.0	0.504784	86.53	35.03
22.0	-58.0	-14.0	0.506065	86.55	35.03
22.0	-58.0	-14.0	0.503502	86.57	35.0
22.0	-58.0	-14.0	0.507346	86.58	35.03
22.0	-58.0	-14.0	0.506065	86.6	35.05
22.0	-58.0	-14.0	0.503502	86.62	35.03
22.0	-58.0	-14.0	0.504784	86.62	35.03
22.0	-58.0	-14.0	0.506065	86.62	35.0
22.0	-58.0	-14.0	0.504784	86.62	35.0
22.0	-58.0	-14.0	0.504784	86.63	35.0
22.0	-58.0	-14.0	0.503502	86.65	35.05
22.0	-58.0	-14.0	0.504784	86.67	35.0
22.0	-58.0	-14.0	0.504784	86.67	35.03
22.0	-58.0	-14.0	0.504784	86.68	35.0
22.0	-58.0	-14.0	0.506065	86.7	35.03
22.0	-58.0	-14.0	0.503502	86.72	35.03
22.0	-58.0	-14.0	0.503502	86.73	35.05
22.0	-58.0	-14.0	0.504784	86.75	35.03
22.0	-58.0	-14.0	0.503502	86.77	35.03
22.0	-58.0	-14.0	0.504784	86.77	35.03
22.0	-58.0	-14.0	0.507346	86.78	35.03
22.0	-58.0	-14.0	0.504784	86.78	34.99
22.0	-58.0	-14.0	0.504784	86.77	35.03
22.0	-58.0	-14.0	0.506065	86.75	35.03
22.0	-58.0	-14.0	0.506065	86.73	35.03
21.0	-58.0	-14.0	0.504784	86.72	35.03
22.0	-58.0	-14.0	0.506065	86.7	35.03
22.0	-58.0	-14.0	0.507346	86.67	35.05
22.0	-58.0	-14.0	0.504784	86.63	35.0
22.0	-58.0	-14.0	0.504784	86.6	35.05
22.0	-58.0	-14.0	0.507346	86.57	35.03
22.0	-58.0	-14.0	0.506065	86.52	35.03
21.0	-58.0	-14.0	0.506065	86.47	35.03
22.0	-58.0	-14.0	0.507346	86.42	35.0
22.0	-58.0	-14.0	0.506065	86.38	35.03
22.0	-58.0	-14.0	0.506065	86.35	35.03
22.0	-58.0	-14.0	0.507346	86.32	35.03
22.0	-58.0	-14.0	0.507346	86.28	35.03
22.0	-58.0	-14.0	0.506065	86.25	35.0
22.0	-58.0	-14.0	0.506065	86.22	35.0
22.0	-58.0	-14.0	0.506065	86.18	35.03
21.0	-58.0	-14.0	0.508627	86.15	35.03
22.0	-58.0	-14.0	0.507346	86.12	35.03
21.0	-58.0	-14.0	0.507346	86.08	35.0
22.0	-58.0	-14.0	0.506065	86.05	35.03
22.0	-58.0	-14.0	0.507346	86.02	35.03
22.0	-58.0	-14.0	0.507346	85.98	35.03
22.0	-58.0	-14.0	0.508627	85.95	35.05
22.0	-58.0	-14.0	0.507346	85.92	35.03
22.0	-58.0	-14.0	0.507346	85.88	35.03
22.0	-58.0	-14.0	0.507346	85.85	35.03
22.0	-57.0	-14.0	0.507346	85.82	35.0
22.0	-58.0	-14.0	0.508627	85.78	35.05
22.0	-58.0	-14.0	0.507346	85.75	35.03
22.0	-58.0	-14.0	0.508627	85.72	35.05
22.0	-58.0	-14.0	0.508627	85.68	35.03
22.0	-58.0	-14.0	0.508627	85.65	35.03
22.0	-58.0	-14.0	0.508627	85.62	35.03
21.0	-58.0	-14.0	0.512471	85.58	35.0
22.0	-58.0	-14.0	0.507346	85.55	35.0
22.0	-58.0	-14.0	0.508627	85.52	35.03
22.0	-58.0	-14.0	0.508627	85.5	35.03
22.0	-58.0	-14.0	0.507346	85.48	35.03
22.0	-58.0	-14.0	0.507346	85.47	35.03
22.0	-58.0	-14.0	0.508627	85.45	35.0
22.0	-58.0	-14.0	0.507346	85.43	35.03
22.0	-58.0	-14.0	0.508627	85.43	35.0
22.0	-58.0	-14.0	0.509908	85.43	35.03
22.0	-58.0	-14.0	0.507346	85.43	35.03
22.0	-58.0	-14.0	0.5111899999999999	85.42	35.03
22.0	-58.0	-14.0	0.509908	85.4	35.03
22.0	-58.0	-14.0	0.508627	85.38	35.03
22.0	-57.0	-14.0	0.509908	85.37	35.0
22.0	-58.0	-15.0	0.5111899999999999	85.35	35.03
22.0	-58.0	-14.0	0.508627	85.32	35.0
22.0	-58.0	-14.0	0.509908	85.28	35.03
22.0	-58.0	-14.0	0.5111899999999999	85.25	35.03
22.0	-58.0	-14.0	0.509908	85.22	35.05
22.0	-58.0	-14.0	0.509908	85.18	35.05
22.0	-58.0	-14.0	0.509908	85.15	35.03
22.0	-58.0	-14.0	0.5111899999999999	85.12	35.05
22.0	-58.0	-14.0	0.509908	85.08	35.03
21.0	-58.0	-14.0	0.5111899999999999	85.07	35.05
22.0	-58.0	-14.0	0.5111899999999999	85.05	35.05
22.0	-58.0	-14.0	0.509908	85.03	35.05
22.0	-58.0	-14.0	0.5111899999999999	85.02	35.05
22.0	-58.0	-14.0	0.5111899999999999	85.0	35.05
22.0	-58.0	-14.0	0.509908	85.0	35.05
22.0	-58.0	-14.0	0.5111899999999999	85.0	35.05
22.0	-58.0	-14.0	0.512471	85.0	35.03
22.0	-58.0	-14.0	0.509908	85.0	35.03
22.0	-58.0	-14.0	0.5137520000000001	85.0	35.03
22.0	-58.0	-14.0	0.5111899999999999	85.0	35.05
22.0	-58.0	-14.0	0.509908	85.0	35.05
22.0	-58.0	-14.0	0.5111899999999999	85.0	35.03
22.0	-58.0	-14.0	0.509908	85.0	35.05
22.0	-58.0	-14.0	0.512471	85.0	35.03
22.0	-58.0	-14.0	0.509908	85.0	35.07
22.0	-58.0	-14.0	0.5111899999999999	85.0	35.05
22.0	-58.0	-14.0	0.512471	85.0	35.03
22.0	-58.0	-14.0	0.5111899999999999	85.0	35.07
22.0	-58.0	-14.0	0.5111899999999999	85.0	35.05
22.0	-58.0	-14.0	0.5137520000000001	85.0	35.05
22.0	-58.0	-14.0	0.509908	85.0	35.07
22.0	-58.0	-14.0	0.509908	85.0	35.05
22.0	-58.0	-15.0	0.5111899999999999	85.0	35.07
22.0	-58.0	-14.0	0.5137520000000001	85.0	35.05
21.0	-58.0	-14.0	0.5111899999999999	85.0	35.05
22.0	-58.0	-15.0	0.512471	85.0	35.07
22.0	-58.0	-14.0	0.5137520000000001	85.0	35.05
22.0	-58.0	-14.0	0.512471	85.0	35.07
22.0	-57.0	-14.0	0.515033	85.0	35.07
22.0	-58.0	-14.0	0.512471	85.0	35.05
21.0	-58.0	-14.0	0.5137520000000001	85.0	35.03
22.0	-58.0	-14.0	0.512471	85.0	35.03
22.0	-58.0	-14.0	0.512471	85.0	35.07
22.0	-58.0	-14.0	0.512471	85.0	35.05
22.0	-58.0	-14.0	0.509908	85.0	35.07
22.0	-58.0	-14.0	0.512471	85.0	35.03
22.0	-58.0	-14.0	0.516314	85.0	35.07
22.0	-58.0	-14.0	0.5137520000000001	85.0	35.07
22.0	-58.0	-14.0	0.512471	85.0	35.07
22.0	-58.0	-14.0	0.515033	85.0	35.05
22.0	-58.0	-14.0	0.512471	85.0	35.05
22.0	-58.0	-14.0	0.515033	85.0	35.07
22.0	-58.0	-14.0	0.515033	85.0	35.05
22.0	-57.0	-14.0	0.5137520000000001	85.0	35.07
22.0	-58.0	-14.0	0.5137520000000001	85.0	35.05
22.0	-57.0	-14.0	0.515033	85.0	35.07
22.0	-58.0	-14.0	0.512471	85.0	35.05
22.0	-58.0	-14.0	0.5137520000000001	85.0	35.05
22.0	-58.0	-14.0	0.5137520000000001	85.0	35.05
22.0	-58.0	-14.0	0.512471	85.0	35.07
22.0	-58.0	-14.0	0.515033	85.0	35.07
22.0	-58.0	-14.0	0.5137520000000001	85.0	35.05
22.0	-58.0	-14.0	0.517595	85.0	35.07
22.0	-58.0	-14.0	0.5137520000000001	85.0	35.05
22.0	-58.0	-14.0	0.515033	85.0	35.07
22.0	-58.0	-14.0	0.5137520000000001	85.0	35.05
21.0	-58.0	-14.0	0.516314	85.02	35.07
22.0	-58.0	-14.0	0.515033	85.03	35.05
22.0	-58.0	-14.0	0.5137520000000001	85.05	35.05
22.0	-58.0	-14.0	0.515033	85.07	35.07
22.0	-58.0	-14.0	0.5137520000000001	85.08	35.03
22.0	-58.0	-14.0	0.515033	85.1	35.05
21.0	-58.0	-14.0	0.5137520000000001	85.12	35.03
22.0	-58.0	-14.0	0.515033	85.13	35.05
21.0	-58.0	-14.0	0.5137520000000001	85.15	35.05
22.0	-58.0	-14.0	0.5137520000000001	85.17	35.07
22.0	-58.0	-14.0	0.512471	85.2	35.05
22.0	-58.0	-14.0	0.5111899999999999	85.22	35.05
22.0	-58.0	-14.0	0.5137520000000001	85.25	35.07
22.0	-58.0	-14.0	0.515033	85.28	35.07
21.0	-58.0	-14.0	0.5137520000000001	85.32	35.05
22.0	-58.0	-14.0	0.5137520000000001	85.35	35.07
22.0	-58.0	-14.0	0.5137520000000001	85.38	35.05
22.0	-58.0	-14.0	0.5137520000000001	85.42	35.09
22.0	-58.0	-14.0	0.516314	85.45	35.05
22.0	-58.0	-14.0	0.515033	85.48	35.07
22.0	-58.0	-14.0	0.512471	85.52	35.05
22.0	-58.0	-14.0	0.5137520000000001	85.55	35.07
22.0	-58.0	-14.0	0.516314	85.58	35.07
22.0	-58.0	-14.0	0.512471	85.62	35.07
22.0	-58.0	-14.0	0.515033	85.65	35.05
22.0	-58.0	-14.0	0.516314	85.68	35.05
22.0	-58.0	-15.0	0.5137520000000001	85.72	35.03
22.0	-58.0	-14.0	0.515033	85.75	35.07
22.0	-58.0	-14.0	0.516314	85.78	35.05
22.0	-58.0	-14.0	0.515033	85.8	35.07
22.0	-58.0	-14.0	0.515033	85.82	35.07
21.0	-58.0	-14.0	0.515033	85.83	35.03
21.0	-58.0	-14.0	0.515033	85.85	35.07
22.0	-58.0	-14.0	0.515033	85.85	35.07
22.0	-58.0	-14.0	0.515033	85.87	35.05
22.0	-58.0	-14.0	0.515033	85.87	35.07
22.0	-58.0	-14.0	0.515033	85.88	35.05
22.0	-58.0	-14.0	0.516314	85.88	35.05
22.0	-58.0	-14.0	0.517595	85.88	35.07
22.0	-58.0	-14.0	0.515033	85.88	35.05
22.0	-58.0	-14.0	0.517595	85.88	35.07
22.0	-58.0	-14.0	0.517595	85.88	35.07
22.0	-58.0	-14.0	0.515033	85.88	35.07
22.0	-58.0	-14.0	0.517595	85.88	35.09
22.0	-58.0	-14.0	0.515033	85.88	35.07
22.0	-58.0	-14.0	0.515033	85.88	35.07
22.0	-58.0	-14.0	0.516314	85.88	35.07
22.0	-58.0	-14.0	0.517595	85.88	35.07
22.0	-58.0	-14.0	0.516314	85.88	35.07
22.0	-58.0	-14.0	0.517595	85.88	35.07
22.0	-57.0	-14.0	0.517595	85.9	35.05
22.0	-58.0	-14.0	0.520158	85.92	35.05
22.0	-58.0	-14.0	0.516314	85.95	35.07
22.0	-57.0	-14.0	0.516314	85.98	35.05
21.0	-58.0	-14.0	0.516314	86.03	35.05
22.0	-58.0	-14.0	0.516314	86.08	35.07
22.0	-58.0	-14.0	0.516314	86.13	35.07
22.0	-58.0	-14.0	0.517595	86.18	35.05
22.0	-58.0	-14.0	0.518877	86.23	35.05
22.0	-58.0	-14.0	0.516314	86.28	35.09
22.0	-58.0	-14.0	0.518877	86.32	35.05
22.0	-58.0	-14.0	0.517595	86.33	35.07
22.0	-58.0	-14.0	0.517595	86.35	35.09
22.0	-58.0	-14.0	0.516314	86.37	35.07
22.0	-58.0	-14.0	0.517595	86.38	35.05
22.0	-58.0	-14.0	0.518877	86.4	35.07
22.0	-58.0	-14.0	0.517595	86.42	35.07
21.0	-58.0	-14.0	0.520158	86.43	35.07
22.0	-58.0	-14.0	0.517595	86.45	35.05
22.0	-58.0	-14.0	0.518877	86.47	35.09
21.0	-58.0	-14.0	0.517595	86.47	35.05
22.0	-58.0	-14.0	0.518877	86.48	35.07
22.0	-58.0	-14.0	0.518877	86.48	35.07
22.0	-58.0	-14.0	0.520158	86.48	35.07
22.0	-58.0	-14.0	0.520158	86.47	35.07
22.0	-58.0	-14.0	0.518877	86.45	35.07
22.0	-58.0	-14.0	0.517595	86.43	35.05
22.0	-58.0	-14.0	0.517595	86.42	35.07
22.0	-58.0	-14.0	0.517595	86.4	35.07
22.0	-58.0	-15.0	0.517595	86.38	35.07
22.0	-58.0	-14.0	0.517595	86.37	35.09
22.0	-58.0	-14.0	0.517595	86.35	35.05
22.0	-58.0	-14.0	0.517595	86.33	35.09
22.0	-58.0	-14.0	0.517595	86.33	35.05
22.0	-57.0	-14.0	0.520158	86.33	35.05
22.0	-58.0	-14.0	0.517595	86.33	35.09
22.0	-58.0	-14.0	0.517595	86.33	35.07
22.0	-58.0	-14.0	0.517595	86.33	35.07
21.0	-58.0	-14.0	0.520158	86.33	35.07
22.0	-58.0	-14.0	0.517595	86.35	35.07
21.0	-58.0	-14.0	0.517595	86.37	35.09
22.0	-58.0	-14.0	0.518877	86.38	35.05
22.0	-58.0	-14.0	0.518877	86.4	35.07
22.0	-58.0	-14.0	0.518877	86.43	35.09
22.0	-58.0	-14.0	0.518877	86.45	35.09
22.0	-58.0	-14.0	0.518877	86.48	35.07
22.0	-58.0	-14.0	0.517595	86.5	35.09
22.0	-58.0	-14.0	0.518877	86.52	35.07
22.0	-58.0	-14.0	0.517595	86.53	35.07
22.0	-58.0	-14.0	0.516314	86.55	35.09
22.0	-58.0	-14.0	0.517595	86.57	35.07
22.0	-58.0	-14.0	0.517595	86.58	35.09
22.0	-58.0	-14.0	0.518877	86.58	35.07
22.0	-58.0	-14.0	0.518877	86.58	35.09
22.0	-58.0	-14.0	0.520158	86.6	35.09
22.0	-58.0	-14.0	0.517595	86.62	35.07
22.0	-58.0	-14.0	0.521439	86.63	35.05
22.0	-58.0	-14.0	0.518877	86.65	35.07
22.0	-58.0	-15.0	0.518877	86.67	35.07
22.0	-58.0	-14.0	0.520158	86.68	35.05
22.0	-58.0	-14.0	0.518877	86.68	35.07
22.0	-58.0	-14.0	0.521439	86.7	35.09
22.0	-58.0	-14.0	0.518877	86.7	35.07
21.0	-58.0	-14.0	0.520158	86.7	35.09
22.0	-58.0	-14.0	0.521439	86.68	35.07
22.0	-58.0	-14.0	0.520158	86.67	35.07
22.0	-58.0	-14.0	0.520158	86.65	35.07
22.0	-58.0	-14.0	0.52272	86.62	35.07
22.0	-58.0	-14.0	0.518877	86.58	35.07
22.0	-58.0	-14.0	0.520158	86.55	35.09
22.0	-58.0	-14.0	0.520158	86.52	35.09
22.0	-58.0	-14.0	0.520158	86.5	35.09
22.0	-58.0	-14.0	0.520158	86.47	35.09
21.0	-58.0	-14.0	0.520158	86.43	35.09
22.0	-58.0	-14.0	0.520158	86.4	35.09
22.0	-57.0	-14.0	0.518877	86.37	35.07
22.0	-58.0	-14.0	0.520158	86.33	35.09
21.0	-58.0	-14.0	0.520158	86.3	35.09
22.0	-58.0	-15.0	0.524001	86.27	35.07
22.0	-58.0	-14.0	0.520158	86.25	35.07
22.0	-58.0	-14.0	0.520158	86.23	35.09
22.0	-58.0	-14.0	0.520158	86.22	35.09
22.0	-58.0	-14.0	0.521439	86.2	35.05
22.0	-58.0	-14.0	0.521439	86.18	35.09
22.0	-57.0	-14.0	0.520158	86.18	35.09
22.0	-58.0	-14.0	0.520158	86.18	35.09
22.0	-58.0	-14.0	0.520158	86.18	35.09
22.0	-58.0	-14.0	0.521439	86.18	35.07
22.0	-58.0	-14.0	0.52272	86.17	35.07
21.0	-58.0	-14.0	0.524001	86.15	35.09
21.0	-58.0	-14.0	0.521439	86.13	35.09
22.0	-58.0	-14.0	0.520158	86.1	35.09
22.0	-58.0	-14.0	0.521439	86.07	35.07
22.0	-58.0	-14.0	0.521439	86.02	35.09
22.0	-58.0	-14.0	0.521439	85.97	35.07
22.0	-58.0	-14.0	0.521439	85.92	35.09
22.0	-58.0	-14.0	0.52272	85.88	35.09
22.0	-58.0	-14.0	0.520158	85.85	35.09
22.0	-58.0	-15.0	0.52272	85.82	35.11
22.0	-58.0	-14.0	0.52272	85.8	35.11
21.0	-58.0	-14.0	0.52272	85.78	35.09
22.0	-58.0	-14.0	0.521439	85.77	35.09
22.0	-58.0	-14.0	0.521439	85.75	35.07
21.0	-58.0	-14.0	0.521439	85.73	35.09
22.0	-58.0	-14.0	0.521439	85.72	35.07
22.0	-58.0	-14.0	0.521439	85.7	35.09
21.0	-58.0	-14.0	0.524001	85.67	35.09
22.0	-58.0	-14.0	0.521439	85.67	35.11
22.0	-58.0	-14.0	0.521439	85.67	35.11
22.0	-58.0	-14.0	0.521439	85.67	35.09
22.0	-58.0	-14.0	0.52272	85.65	35.09
21.0	-58.0	-14.0	0.521439	85.63	35.09
22.0	-58.0	-14.0	0.521439	85.63	35.11
21.0	-58.0	-14.0	0.52272	85.63	35.09
22.0	-58.0	-14.0	0.52272	85.62	35.09
22.0	-58.0	-14.0	0.521439	85.6	35.11
22.0	-58.0	-14.0	0.520158	85.58	35.09
22.0	-58.0	-14.0	0.521439	85.55	35.13
22.0	-58.0	-14.0	0.521439	85.52	35.11
22.0	-58.0	-14.0	0.524001	85.48	35.09
22.0	-58.0	-14.0	0.52272	85.45	35.11
22.0	-58.0	-14.0	0.524001	85.4	35.11
22.0	-58.0	-14.0	0.524001	85.35	35.11
22.0	-58.0	-14.0	0.52272	85.3	35.09
22.0	-58.0	-14.0	0.52272	85.25	35.09
22.0	-58.0	-14.0	0.521439	85.2	35.11
21.0	-58.0	-14.0	0.520158	85.15	35.11
22.0	-58.0	-14.0	0.524001	85.13	35.09
22.0	-58.0	-15.0	0.520158	85.12	35.11
22.0	-58.0	-14.0	0.52272	85.1	35.09
22.0	-58.0	-14.0	0.521439	85.08	35.11
21.0	-58.0	-14.0	0.521439	85.07	35.11
22.0	-58.0	-14.0	0.52272	85.07	35.11
22.0	-58.0	-14.0	0.524001	85.07	35.09
22.0	-58.0	-14.0	0.521439	85.07	35.11
22.0	-58.0	-14.0	0.52272	85.07	35.11
22.0	-58.0	-14.0	0.52272	85.07	35.09
22.0	-57.0	-14.0	0.52272	85.07	35.11
22.0	-58.0	-14.0	0.524001	85.07	35.09
22.0	-58.0	-14.0	0.524001	85.07	35.11
22.0	-58.0	-14.0	0.524001	85.05	35.09
22.0	-58.0	-14.0	0.5252829999999999	85.03	35.09
22.0	-58.0	-14.0	0.524001	85.02	35.09
22.0	-58.0	-14.0	0.5252829999999999	85.0	35.09
22.0	-58.0	-14.0	0.5252829999999999	84.98	35.11
21.0	-58.0	-14.0	0.524001	84.97	35.11
22.0	-58.0	-14.0	0.526564	84.95	35.11
22.0	-58.0	-14.0	0.5252829999999999	84.93	35.09
22.0	-58.0	-14.0	0.524001	84.93	35.11
22.0	-58.0	-14.0	0.526564	84.93	35.09
22.0	-58.0	-14.0	0.5252829999999999	84.93	35.11
22.0	-58.0	-14.0	0.524001	84.95	35.09
22.0	-58.0	-14.0	0.526564	84.97	35.11
21.0	-58.0	-14.0	0.5252829999999999	84.98	35.11
22.0	-58.0	-14.0	0.524001	85.0	35.09
22.0	-58.0	-14.0	0.526564	85.02	35.09
22.0	-58.0	-14.0	0.5252829999999999	85.02	35.09
22.0	-58.0	-14.0	0.524001	85.02	35.11
22.0	-58.0	-14.0	0.5252829999999999	85.02	35.09
22.0	-58.0	-14.0	0.5252829999999999	85.0	35.11
22.0	-58.0	-14.0	0.52272	84.98	35.09
22.0	-58.0	-14.0	0.524001	84.98	35.09
22.0	-58.0	-14.0	0.524001	84.98	35.11
22.0	-58.0	-14.0	0.524001	84.98	35.11
22.0	-58.0	-14.0	0.526564	84.98	35.11
22.0	-58.0	-14.0	0.524001	84.98	35.11
22.0	-58.0	-14.0	0.526564	85.0	35.09
22.0	-58.0	-14.0	0.5252829999999999	85.0	35.09
22.0	-58.0	-14.0	0.524001	85.0	35.11
22.0	-58.0	-14.0	0.524001	84.98	35.11
22.0	-58.0	-14.0	0.524001	84.98	35.11
22.0	-58.0	-14.0	0.524001	84.98	35.09
22.0	-58.0	-14.0	0.526564	84.98	35.09
21.0	-58.0	-14.0	0.524001	84.98	35.09
22.0	-58.0	-14.0	0.524001	84.98	35.11
22.0	-58.0	-14.0	0.526564	85.0	35.13
22.0	-58.0	-14.0	0.5252829999999999	85.02	35.09
22.0	-58.0	-14.0	0.527845	85.05	35.11
22.0	-58.0	-14.0	0.524001	85.07	35.11
22.0	-58.0	-14.0	0.527845	85.1	35.11
22.0	-58.0	-14.0	0.526564	85.13	35.11
22.0	-58.0	-14.0	0.5252829999999999	85.17	35.11
22.0	-58.0	-15.0	0.5252829999999999	85.18	35.11
21.0	-58.0	-14.0	0.524001	85.2	35.11
22.0	-58.0	-14.0	0.5252829999999999	85.22	35.09
22.0	-58.0	-14.0	0.524001	85.23	35.11
22.0	-58.0	-14.0	0.524001	85.25	35.11
22.0	-58.0	-14.0	0.5252829999999999	85.25	35.11
22.0	-58.0	-14.0	0.529126	85.25	35.09
21.0	-58.0	-14.0	0.5252829999999999	85.25	35.13
22.0	-58.0	-14.0	0.5252829999999999	85.25	35.09
22.0	-58.0	-14.0	0.524001	85.25	35.11
22.0	-58.0	-14.0	0.524001	85.25	35.09
21.0	-58.0	-14.0	0.524001	85.25	35.09
22.0	-58.0	-14.0	0.5252829999999999	85.25	35.13
22.0	-58.0	-14.0	0.5252829999999999	85.25	35.13
22.0	-58.0	-14.0	0.524001	85.25	35.11
22.0	-58.0	-14.0	0.527845	85.25	35.11
22.0	-58.0	-14.0	0.526564	85.25	35.13
22.0	-58.0	-14.0	0.526564	85.23	35.13
22.0	-58.0	-14.0	0.5252829999999999	85.23	35.11
22.0	-58.0	-15.0	0.526564	85.23	35.13
21.0	-58.0	-14.0	0.5252829999999999	85.23	35.11
22.0	-58.0	-14.0	0.5252829999999999	85.23	35.11
22.0	-58.0	-14.0	0.526564	85.23	35.13
22.0	-58.0	-14.0	0.5252829999999999	85.23	35.13
22.0	-58.0	-14.0	0.526564	85.23	35.11
22.0	-58.0	-14.0	0.527845	85.23	35.11
22.0	-57.0	-14.0	0.5252829999999999	85.25	35.11
22.0	-58.0	-14.0	0.526564	85.27	35.11
22.0	-58.0	-14.0	0.5252829999999999	85.28	35.11
22.0	-58.0	-14.0	0.526564	85.3	35.13
22.0	-58.0	-14.0	0.527845	85.32	35.13
22.0	-58.0	-14.0	0.526564	85.33	35.11
22.0	-58.0	-14.0	0.5252829999999999	85.35	35.09
22.0	-58.0	-15.0	0.526564	85.37	35.09
22.0	-58.0	-14.0	0.526564	85.38	35.15
22.0	-58.0	-14.0	0.526564	85.4	35.11
22.0	-58.0	-14.0	0.526564	85.42	35.09
22.0	-58.0	-14.0	0.527845	85.42	35.11
22.0	-57.0	-14.0	0.527845	85.42	35.13
22.0	-58.0	-14.0	0.529126	85.4	35.13
22.0	-58.0	-14.0	0.526564	85.38	35.11
22.0	-58.0	-14.0	0.5252829999999999	85.37	35.11
22.0	-58.0	-14.0	0.526564	85.35	35.13
22.0	-58.0	-14.0	0.527845	85.33	35.11
22.0	-58.0	-14.0	0.5252829999999999	85.32	35.11
22.0	-58.0	-14.0	0.527845	85.3	35.11
22.0	-58.0	-14.0	0.526564	85.28	35.11
22.0	-58.0	-14.0	0.526564	85.28	35.09
22.0	-58.0	-14.0	0.529126	85.28	35.11
21.0	-58.0	-14.0	0.526564	85.3	35.13
22.0	-58.0	-14.0	0.529126	85.32	35.13
22.0	-58.0	-14.0	0.526564	85.33	35.13
22.0	-58.0	-14.0	0.527845	85.35	35.13
22.0	-58.0	-14.0	0.527845	85.35	35.11
22.0	-58.0	-14.0	0.526564	85.35	35.11
22.0	-58.0	-14.0	0.527845	85.35	35.11
22.0	-58.0	-14.0	0.529126	85.35	35.13
22.0	-58.0	-15.0	0.526564	85.33	35.11
22.0	-58.0	-14.0	0.529126	85.32	35.11
22.0	-58.0	-14.0	0.529126	85.3	35.15
22.0	-58.0	-14.0	0.527845	85.3	35.13
22.0	-58.0	-14.0	0.530407	85.3	35.11
22.0	-58.0	-14.0	0.526564	85.3	35.11
22.0	-58.0	-14.0	0.527845	85.3	35.09
22.0	-58.0	-14.0	0.527845	85.3	35.11
22.0	-58.0	-14.0	0.527845	85.3	35.13
22.0	-58.0	-14.0	0.527845	85.3	35.11
22.0	-58.0	-14.0	0.529126	85.32	35.11
22.0	-58.0	-14.0	0.526564	85.35	35.13
22.0	-58.0	-14.0	0.527845	85.4	35.11
22.0	-58.0	-14.0	0.529126	85.47	35.11
22.0	-58.0	-14.0	0.526564	85.53	35.11
22.0	-57.0	-14.0	0.529126	85.6	35.13
21.0	-57.0	-15.0	0.526564	85.68	35.13
21.0	-58.0	-14.0	0.527845	85.77	35.13
21.0	-58.0	-15.0	0.527845	85.83	35.11
21.0	-58.0	-15.0	0.526564	85.9	35.13
21.0	-58.0	-15.0	0.527845	85.98	35.13
21.0	-58.0	-15.0	0.529126	86.03	35.11
21.0	-58.0	-15.0	0.527845	86.1	35.11
21.0	-58.0	-15.0	0.527845	86.07	35.13
21.0	-58.0	-15.0	0.530407	86.02	35.11
21.0	-58.0	-14.0	0.526564	85.97	35.11
21.0	-58.0	-15.0	0.530407	85.93	35.13
21.0	-58.0	-15.0	0.526564	85.92	35.11
21.0	-58.0	-15.0	0.527845	85.9	35.13
20.0	-58.0	-15.0	0.527845	85.85	35.11
21.0	-58.0	-16.0	0.526564	85.78	35.11
20.0	-58.0	-15.0	0.527845	85.73	35.11
20.0	-58.0	-15.0	0.526564	85.72	35.13
21.0	-58.0	-15.0	0.529126	85.73	35.11
20.0	-58.0	-15.0	0.529126	85.75	35.13
20.0	-58.0	-15.0	0.527845	85.75	35.11
20.0	-58.0	-15.0	0.526564	85.75	35.11
20.0	-58.0	-15.0	0.526564	85.73	35.13
20.0	-58.0	-15.0	0.526564	85.72	35.11
20.0	-58.0	-15.0	0.526564	85.7	35.13
20.0	-58.0	-15.0	0.526564	85.7	35.15
21.0	-58.0	-15.0	0.5252829999999999	85.7	35.11
20.0	-58.0	-15.0	0.526564	85.68	35.11
20.0	-58.0	-15.0	0.526564	85.67	35.11
20.0	-58.0	-15.0	0.527845	85.65	35.11
20.0	-58.0	-15.0	0.529126	85.63	35.11
21.0	-58.0	-15.0	0.526564	85.62	35.13
20.0	-58.0	-15.0	0.530407	85.6	35.13
20.0	-58.0	-15.0	0.531688	85.57	35.13
21.0	-58.0	-15.0	0.527845	85.53	35.13
20.0	-58.0	-15.0	0.529126	85.5	35.13
20.0	-58.0	-15.0	0.529126	85.47	35.11
20.0	-58.0	-15.0	0.527845	85.42	35.11
20.0	-58.0	-15.0	0.527845	85.37	35.09
20.0	-58.0	-15.0	0.527845	85.32	35.11
21.0	-58.0	-15.0	0.527845	85.28	35.11
20.0	-58.0	-15.0	0.527845	85.25	35.09
21.0	-58.0	-15.0	0.527845	85.22	35.11
21.0	-58.0	-15.0	0.530407	85.18	35.11
20.0	-58.0	-15.0	0.531688	85.17	35.13
20.0	-58.0	-15.0	0.526564	85.17	35.13
20.0	-58.0	-15.0	0.527845	85.17	35.13
21.0	-58.0	-15.0	0.529126	85.17	35.13
20.0	-58.0	-15.0	0.527845	85.15	35.11
20.0	-58.0	-15.0	0.527845	85.13	35.11
20.0	-58.0	-15.0	0.527845	85.12	35.09
20.0	-58.0	-15.0	0.527845	85.1	35.13
20.0	-58.0	-15.0	0.527845	85.08	35.11
20.0	-58.0	-15.0	0.526564	85.07	35.11
21.0	-58.0	-15.0	0.527845	85.05	35.09
21.0	-58.0	-15.0	0.529126	85.02	35.11
21.0	-58.0	-15.0	0.527845	84.98	35.11
20.0	-58.0	-15.0	0.526564	84.93	35.11
20.0	-58.0	-15.0	0.527845	84.87	35.11
20.0	-58.0	-15.0	0.526564	84.8	35.11
21.0	-58.0	-15.0	0.530407	84.75	35.09
21.0	-58.0	-15.0	0.529126	84.68	35.11
